Search results:
    angular-waypoints git://github.com/zumba/angular-waypoints.git
    angular-routing git://github.com/carlo-colombo/angular-routing.git
    angular-audio-player git://github.com/minsh/angular-audio-player.git
    angular-timedistance git://github.com/B-Sides/angular-timedistance.git
    angular-file-uploader git://github.com/ghostbar/angular-file-uploader.git
    angularjs-bootstrap-datetimepicker git://github.com/ron-liu/angularjs-bootstrap-datetimepicker.git
    angular-post-message git://github.com/kylewelsby/angular-post-message.git
    angular-atmosphere git://github.com/bertramdev/angular-atmosphere.git
    angular-html5-route-fallback git://github.com/jbachand/ngHtml5RouteFallback.git
    base64-angular git://github.com/BluePyth/base64-angular.git
    ichuan-bower-angular-ui-utils git://github.com/ichuan/bower-angular-ui-utils.git
    angular-order-object-by git://github.com/fmquaglia/ngOrderObjectBy.git
    angular-image-spinner git://github.com/oivoodoo/angular-image-spinner.git
    angular-uuid2 git://github.com/MBehtemam/angular-uuid.git
    angular-websql git://github.com/paulocaldeira17/angular-websql
    ng-amd git://github.com/EFEdcuationFirstMobile/angular-amd.git
    sw-angular-popover git://github.com/ShopwareAG/swAngular-Popover.git
    angular-clearable git://github.com/flocca/angular-clearable.git
    angular-bootstrap-flash-message git://github.com/mhitza/angular-bootstrap-flash-message.git
    angular-tipped git://github.com/decipherinc/angular-tipped.git
    angular-dashboard-framework git://github.com/sdorra/angular-dashboard-framework.git
    sw-angular-simple-dialog git://github.com/ShopwareAG/swAngular-SimpleDialog.git
    angularjs-loader git://github.com/hansl/angularjs-loader.git
    sw-angular-advanced-grid git://github.com/ShopwareAG/swAngular-AdvancedGrid.git
    angular-datetimepicker git://github.com/jackrabbitsgroup/angular-datetimepicker.git
    sw-angular-tree git://github.com/ShopwareAG/swAngular-Tree.git
    angular-toolbelt git://github.com/sysen-limited/angular-toolbelt
    angular-google-places-autocomplete git://github.com/kuhnza/angular-google-places-autocomplete.git
    angular-guardpost git://github.com/lebek/angular-guardpost.git
    angular-morph git://github.com/jimobrien/ngMorph.git
    angular-delegator git://github.com/markdalgleish/angular-delegator.git
    angular-slider-directive git://github.com/jackrabbitsgroup/angular-slider-directive.git
    angular-ckeditor-placeholder git://github.com/lemonde/angular-ckeditor-placeholder.git
    angular-two-legged-oauth git://github.com/stil4m/angular-two-legged-oauth.git
    angular-route-styles git://github.com/tennisgent/angular-route-styles.git
    angular-animate-css git://github.com/theoinglis/ngAnimate.css.git
    angular-smarty git://github.com/thumbtack/angular-smarty.git
    angular-markdown-preview git://github.com/evgenyneu/angular-markdown-preview.git
    angular-superswipe git://github.com/standup75/superswipe.git
    jassa-ui-angular git://github.com/GeoKnow/Jassa-UI-Angular-Bower.git
    angular-debug git://github.com/firstandthird/angular-debug.git
    angular-fcsa-number git://github.com/FCSAmericaDev/angular-fcsa-number.git
    angular-autodisable git://github.com/kirstein/angular-autodisable.git
    angular-tree-repeat git://github.com/stackfull/angular-tree-repeat-bower.git
    angular-named-routes git://github.com/airtonix/angular-named-routes.git
    angular.easy-pie-chart git://github.com/ckken/easy-pie-chart.git
    angular-picturefill git://github.com/tinacious/angular-picturefill.git
    angular-notifier git://github.com/l-lin/angular-notifier.git
    angular-digest-interceptor git://github.com/PatrickHeneise/angular-digest-interceptor.git
    angular-smooth-scroll git://github.com/onesime/angular-smooth-scroll.git
    angular-cropme git://github.com/standup75/cropme.git
    angular-adaptive-speech git://github.com/angular-adaptive/adaptive-speech.git
    angular-phonegap-geolocation git://github.com/btford/angular-phonegap-geolocation.git
    zef-angularjs-i18n git://github.com/zeflasher/angularjs-i18n
    angular-area-select git://github.com/jackrabbitsgroup/angular-area-select.git
    angular-nestedsortable git://github.com/JimLiu/Angular-NestedSortable.git
    ng-parallax git://github.com/oblador/angular-parallax.git
    angular-highcharts git://github.com/frapontillo/angular-highcharts.git
    angular-complexify git://github.com/Kraku/angular-complexify.git
    angular-pretty-checkable git://github.com/itslenny/angular-pretty-checkable.git
    angular-responsive git://github.com/lavinjj/angular-responsive.git
    chart-angular-raphaeljs-morris git://github.com/BilalBudhani/ChartAngular.git
    angular-locale git://github.com/Krebsoid/angular-locale.git
    angular-carousel2 git://github.com/homerjam/angular-carousel.git
    angular-odometer-js git://github.com/wallin/angular-odometer.git
    angular-timeline git://github.com/destegabry/angular-timeline.git
    angular-translate-interpolation-default git://github.com/PascalPrecht/bower-angular-translate-interpolation-default.git
    angular-errors-directive git://github.com/minsh/angular-errors-directive.git
    angularjs-facebook-sdk git://github.com/wlepinski/angularjs-facebook-sdk.git
    angular-github-adapter git://github.com/PascalPrecht/bower-angular-github-adapter.git
    angular-googleapi git://github.com/gaslight/angular-googleapi.git
    angular-image-upload git://github.com/jackrabbitsgroup/angular-image-upload.git
    angular.treeview git://github.com/eu81273/angular.treeview.git
    angular-message-center git://github.com/IanShoe/angular-message-center.git
    angular-ui-sortable-multiselection git://github.com/thgreasi/ui-sortable-multiselection.git
    angular-validate git://github.com/platanus/angular-validate.git
    angular-digest-auth git://github.com/tafax/angular-digest-auth.git
    dotjem-angular-routing git://github.com/dotJEM/angular-routing.git
    angular-state-machine git://github.com/tafax/angular-state-machine.git
    binarta.notifications.angular git://github.com/binarta/notifications.angular.js.git
    angular-facebook-utils git://github.com/davidchang/angular-facebook-utils.git
    angular-gridify git://github.com/homerjam/angular-gridify.git
    angular-ace git://github.com/r10r/angular-ace.git
    angular-forms.js git://github.com/chouseknecht/angular-forms.js.git
    dt-angular-ui git://github.com/dt-bower/dt-angular-ui.git
    angular-eonasdan-bootstrap-datetimepicker git://github.com/andrej-zirko/angular-eonasdan-bootstrap-datetimepicker.git
    AngularStomp git://github.com/gtarcea/AngularStomp.git
    angular-beforeunload git://github.com/gdi2290/angular-beforeunload.git
    angular-img-http-src git://github.com/dmoscrop/angular-img-http-src.git
    cloudinary_angular git://github.com/jbcpollak/cloudinary_angular.git
    angular-toArrayFilter git://github.com/petebacondarwin/angular-toArrayFilter.git
    angular-blocking-click git://github.com/monterail/angular-blocking-click.git
    ghs-angular-slider git://github.com/erictsai6/angular-slider.git
    binarta.rest.client.angular git://github.com/binarta/rest.client.angular.js.git
    angular-optimizely git://github.com/mattvv/angular-optimizely.git
    angular-hermes git://github.com/pagarme/hermes.git
    angular-markdown-editor git://github.com/JimLiu/angular-markdown-editor.git
    dotjem-angular-tree git://github.com/dotJEM/angular-tree-bower.git
    forms-angular git://github.com/forms-angular/forms-angular.git
    angular-bootstrap-nav git://github.com/rackerlabs/angular-bootstrap-nav.git
    stop-angular-overrides git://github.com/bahmutov/stop-angular-overrides.git
    angular-bootstrap-dialog git://github.com/maxwellium/angular-bootstrap-dialog
    angular-bootstrap-form-validation git://github.com/assisrafael/angular-bootstrap-form-validation.git
    binarta.i18n.extension.tinymce.angular git://github.com/binarta/i18n.extension.tinymce.angular.js.git
    angular-state-files git://github.com/tobalsgithub/angular-state-files.git
    binarta.images.angular git://github.com/binarta/images.angular.js.git
    angular-images-loaded git://github.com/homerjam/angular-images-loaded.git
    angular-bootstrap-scrollspy git://github.com/mgcrea/angular-bootstrap-scrollspy.git
    angular-d3-directives git://github.com/kontera-technologies/angular-d3-directives.git
    angular-autocomplete git://github.com/jackrabbitsgroup/angular-autocomplete.git
    fox-angular-scrollReveal.js git://github.com/orapouso/fox-angular-scrollReveal.js.git
    binarta.usecase.adapter.angular git://github.com/binarta/usecase.adapter.angular.js.git
    angular-phonegap-notification git://github.com/btford/angular-phonegap-notification.git
    angular-sortable-column git://github.com/dalelotts/angular-sortable-column
    binarta.i18n.rest.angular git://github.com/binarta/i18n.rest.angular.js.git
    binarta.web.storage.angular git://github.com/binarta/web.storage.angular.js.git
    angularjs-bootstrap-tagsinput git://github.com/kiddy2910/angularjs-bootstrap-tagsinput.git
    binarta.config.angular git://github.com/binarta/config.angular.js.git
    angular-natural-language git://github.com/Venturocket/angular-natural-language.git
    angular-color-contrast git://github.com/evert0n/angular-color-contrast.git
    logfmt-angular git://github.com/jmataya/logfmt-angular.git
    angular-json-human git://github.com/yaru22/angular-json-human.git
    angular-columnify git://github.com/homerjam/angular-columnify.git
    angular-schema-form-colorpicker git://github.com/Textalk/angular-schema-form-colorpicker.git
    angular-rison git://github.com/thebigredgeek/angular-rison.git
    angular-strap-sass git://github.com/Arelav/angular-strap-sass.git
    angular-smart-timeago git://github.com/loveky/angular-smart-timeago.git
    binarta.i18n.angular git://github.com/binarta/i18n.angular.js.git
    angular-easy-social-share git://github.com/tinacious/angular-easy-social-share.git
    dreamfactory-user-management git://github.com/dreamfactorysoftware/angular_dreamfactory_user_management_module.git
    angular-onscreen git://github.com/elgs/onScreen.git
    angular-embedly git://github.com/Urigo/angular-embedly.git
    binarta.contact.us.angular git://github.com/binarta/contact.us.angular.js.git
    binarta.cookies.angular git://github.com/binarta/cookies.angular.js.git
    angular-word-cloud git://github.com/Venturocket/angular-word-cloud.git
    binarta.toggle.edit.mode.angular git://github.com/binarta/toggle.edit.mode.angular.js.git
    angular-feincms git://github.com/incuna/angular-feincms.git
    binarta.checkpoint.angular git://github.com/binarta/checkpoint.angular.js.git
    angular-svg-png git://github.com/tinacious/angular-svg-png.git
    angular-apimock git://github.com/seriema/angular-apimock.git
    makeapi-angular git://github.com/k88hudson/makeapi-angular.git
    angular-email-parser git://github.com/dbtek/angular-email-parser.git
    i18n-node-angular git://github.com/oliversalzburg/i18n-node-angular.git
    angular-jqm git://github.com/opitzconsulting/angular-jqm
    ng-modal git://github.com/remind101/angular-tooltip.git
    angular-utilz git://github.com/lwhiteley/angular-utilz.git
    angular-borderlayout git://github.com/filearts/angular-borderlayout.git
    jassa-ui-angular-openlayers git://github.com/GeoKnow/Jassa-UI-Angular-Openlayers-Bower.git
    angular-sticky-table-header git://github.com/turn/angular-sticky-table-header.git
    angular-round-progress-directive git://github.com/jgabrielfaria/angular-round-progress-directive.git
    angular-global-spinner git://github.com/monterail/angular-global-spinner.git
    fc-angular-utils git://github.com/fastconnect/angular-utils.git
    angular-input-placeholders git://github.com/williamboman/angular-input-placeholders.git
    angular-resource-collection git://github.com/mgcrea/angular-resource-collection.git
    angular-qtip2-directive git://github.com/romainberger/angular-qtip2-directive.git
    angular-mailto git://github.com/updatezen/angular-mailto.git
    gc-angular-toaster git://github.com/Good-Coders/AngularJS-Toaster.git
    angular-expose-translation git://github.com/colin-bellino/angular-expose-translation.git
    angular-media-queries git://github.com/jacopotarantino/angular-match-media.git
    angular-sticktotop git://github.com/redapesolutions/angular-sticktotop.git
    binarta.purchase.orders.angular git://github.com/binarta/purchase.orders.angular.js.git
    plupload-angular-directive git://github.com/sahusoftcom/plupload-angular-directive.git
    angularjs-edge git://github.com/jmeiss/bower-angular-unstable
    angular-gaugejs git://github.com/schlunsen/angular-gaugejs.git
    ui-route git://github.com/angular-ui/ui-router.git
    angular-loading git://github.com/darthwade/angular-loading
    binarta.schedulers.angular git://github.com/binarta/schedulers.angular.js.git
    binarta.customer.profile.angular git://github.com/binarta/customer.profile.angular.js.git
    binarta.catalog.angular git://github.com/binarta/catalog.angular.js.git
    moment-angular-date-format-parser git://github.com/wmluke/moment-angular-date-format-parser.git
    thk.bin.signature.angular git://github.com/thinkerit/thk.bin.signature.angular.js.git
    lungo-angular-bridge git://github.com/centralway/lungo-angular-bridge.git
    chartjs-directive git://github.com/klederson/angular-chartjs-directive.git
    angular-lookup git://github.com/jackrabbitsgroup/angular-lookup.git
    angular-pouch git://github.com/twilson63/angular-pouch
    velocity-ui-angular git://github.com/rosslavery/velocity-ui-angular.git
    angular-overflow-scroll git://github.com/mgcrea/angular-overflow-scroll.git
    angularjs-multiselect git://github.com/isteven/angular-multi-select.git
    angular-rut git://github.com/platanus/angular-rut.git
    binarta.checkpoint.recaptcha.angular git://github.com/binarta/checkpoint.recaptcha.angular.js.git
    binarta.forms.angular git://github.com/binarta/forms.angular.js.git
    angular-underscore-factory git://github.com/minhtdpro/angular-underscore-factory.git
    binarta.autoupdater.angular git://github.com/binarta/autoupdater.angular.js.git
    angular-canvas-ext git://github.com/petalvlad/angular-canvas-ext.git
    angular-ui-autocomplete git://github.com/zensh/ui-autocomplete.git
    angular-tz-extensions git://github.com/chouseknecht/angular-tz-extensions.git
    nucleus-angular-core git://github.com/nucleus-angular/core.git
    binarta.templates.angular git://github.com/binarta/templates.angular.js.git
    binarta.basket.angular git://github.com/binarta/basket.angular.js.git
    angular-duration-filter git://github.com/cbellino/angular-duration-filter.git
    angular-q-spread git://github.com/showpad/angular-q-spread.git
    angular-fusioncharts git://github.com/SunGard-Labs/angular-fusioncharts.git
    binarta.ui.bootstrap.ex.angular git://github.com/binarta/ui.bootstrap.ex.angular.js.git
    angular-ui-router-styles git://github.com/manuelmazzuola/angular-ui-router-styles.git
    angular-hovercard git://github.com/yaru22/angular-hovercard.git
    angular-lazy-img git://github.com/Pentiado/angular-lazy-img.git
    angular-mapbox git://github.com/flashpunk/angular-mapbox.git
    angular-image-crop git://github.com/andyshora/angular-image-crop.git
    binarta.customer.address git://github.com/binarta/binarta.customer.address.angular.js.git
    commangular git://github.com/yukatan/commangular.git
    angular-date-dropdowns git://github.com/rorymadden/angular-date-dropdowns.git
    angular-local-store git://github.com/saintmac/angular-local-store.git
    angular-timezones git://github.com/michaelahlers/angular-timezones.git
    angular-skycons git://github.com/projectweekend/angular-skycons.git
    angularLocalStorage-nc git://github.com/capaj/angularLocalStorage.git
    angular-queue git://github.com/jseppi/angular-queue.git
    requirejs-angular-define git://github.com/Nikku/requirejs-angular-define.git
    angular-gm-googlemaps git://github.com/dylanfprice/angular-gm
    angular-onbeforeunload git://github.com/marcorinck/angular-onbeforeunload.git
    angular-permission git://github.com/Narzerus/angular-permission.git
    binarta.catalog.forms.adapter.angular git://github.com/binarta/catalog.forms.adapter.angular.js
    angular-l10n git://github.com/truongsinh/angular-l10n
    angular-weekly git://github.com/jgallen23/angular-weekly.git
    angular-inputmask git://github.com/greengerong/green.inputmask4angular.git
    angularGeoFire git://github.com/mikepugh/AngularGeoFire.git
    angular-chart git://github.com/maxklenk/angular-chart.git
    angular-drop git://github.com/caitp/angular-drop-bower.git
    angular-logX git://github.com/ThomasBurleson/angularjs-logDecorator.git
    angular-iso8601 git://github.com/rubenv/angular-iso8601.git
    angular-collection-json git://github.com/Medycation/angular-collection-json.git
    angular-animate-less-mixins git://github.com/BenWhitehead/angular-animate-less-mixins.git
    benl-angular-foundation git://github.com/benmliang/angular-foundation.git
    angular-mask git://github.com/candreoliveira/ngMask.git
    angular2 git://github.com/angular/bower-angular
    nouislider-angular git://github.com/Yankovsky/nouislider-angular.git
    angular-adaptive-youtube git://github.com/angular-adaptive/adaptive-youtube.git
    dg-angular-slider git://github.com/sjke/angular-slider.git
    angular-ui-gravatar git://github.com/Manabu-GT/angular-ui-gravatar.git
    angular-flipsnap git://github.com/ninjatronic/angular-flipsnap.git
    angular-filter-pack git://github.com/jvandemo/angular-filter-pack.git
    angular-bowser git://github.com/jacqueslareau/angular-bowser.git
    test-angular-notifications git://github.com/DerekRies/angular-notifications.git
    angularjs-webapp git://texthtml.net/webapp/lib/angularjs/webapp
    angular-parse git://github.com/jimrhoskins/angular-parse.git
    angular-ymaps git://github.com/just-boris/angular-ymaps.git
    angular-plupload git://github.com/remotty/angular-plupload.git
    angular-bootstrap-directives git://github.com/vlobchuk/angular-strap.git
    tg-angular-validator git://github.com/turinggroup/angular-validator.git
    angular-dchart git://github.com/chaosmail/angular-dchart.git
    angular-phonegap-push-notification git://github.com/PatrickHeneise/angular-phonegap-push-notification.git
    kb-bower-angular-unstable git://github.com/kbrs/kb-bower-angular-unstable.git
    angular-scrollable-table git://github.com/alalonde/angular-scrollable-table.git
    nucleus-angular-rest git://github.com/nucleus-angular/rest.git
    angular-parallel-coordinates git://github.com/oztu/angular-parallel-coordinates.git
    angular-jsonrpc git://github.com/ajsd/bower-angular-jsonrpc.git
    angular-editable-text git://github.com/GabiGrin/angular-editable-text.git
    angular-user-select git://github.com/rubenv/angular-user-select.git
    AngularSlideables git://github.com/EricWVGG/AngularSlideables.git
    angular-forex git://github.com/supercrabtree/angular-forex
    angular-youtube git://github.com/arnaudbreton/angular-youtube.git
    angular-optimistic-model git://github.com/rubenv/angular-optimistic-model.git
    binarta.search.angular git://github.com/binarta/search.angular.js.git
    requirejs-angular-loader git://github.com/tuchk4/requirejs-angular-loader.git
    benl-angular-agility git://github.com/benmliang/AngularAgility.git
    AngularSugar git://github.com/Haemp/angular-sugar.git
    angular-files-model git://github.com/tsaikd/angular-files-model.git
    angular-tether git://github.com/nissoh/angular-tether.git
    angular-route-unstable git://github.com/jameshines10/angular-route-unstable.git
    angular-bmp-foundation git://github.com/blinkmobile/angular-bmp-foundation.git
    angularGeo git://github.com/mikepugh/AngularGeo.git
    angular-bootstrap-nav-tree-nif git://github.com/nickperkinslondon/angular-bootstrap-nav-tree
    angular-bui git://192.168.0.131/angular-bui.git
    honkimi-angular-translate git://github.com/honkimi/bower-angular-translate.git
    angular-base64-upload git://github.com/adonespitogo/angular-base64-upload.git
    angular-json-viewer git://github.com/platypus-creation/json-viewer.git
    nucleus-angular-auto-focus git://github.com/nucleus-angular/auto-focus.git
    angular-supertypeahead git://github.com/akatov/angular-supertypeahead
    angular-Openlayers git://github.com/qorsmond/angular-openlayers.git
    angular-ui-alias git://github.com/angular-ui/alias.git
    angular-calendar git://github.com/lord2800/angular-calendar.git
    angular-i18n-module git://github.com/loicortola/angular-i18n-module.git
    angular-nested-include git://github.com/Illniyar/angular-nested-include.git
    angular-duration-filter-formatter git://github.com/oshai/angular-duration-filter.git
    kzo.angular.inflector git://github.com/KZO/angular-inflector.git
    binarta.clerk.menu.angular git://github.com/binarta/clerk.menu.angular.js.git
    angular-carousel-directive git://github.com/jackrabbitsgroup/angular-carousel-directive.git
    nucleus-angular-sass-framework git://github.com/nucleus-angular/sass-framework.git
    angular-xdmessage git://github.com/kenhkan/angular-xdmessage.git
    nucleus-angular-tooltip git://github.com/nucleus-angular/tooltip.git
    angular-async-series git://github.com/rubenv/angular-async-series.git
    angular-logger git://github.com/mattlo/angular-logger.git
    angular-pikaday git://github.com/owenmead/pikaday-angular.git
    angular-amd git://github.com/david-driscoll/ng-amd.git
    nucleus-angular-beat git://github.com/nucleus-angular/beat.git
    angular-aside git://github.com/dbtek/angular-aside.git
    angular-model-sync git://github.com/robbyronk/angular-model-sync.git
    angular-froala git://github.com/froala/angular-froala.git
    sw-angular-object-manipulator git://github.com/ShopwareAG/swAngular-ObjectManipulator.git
    c3-angular-directives git://github.com/carlosmontes002/c3-angular-directives.git
    requirejs-tpl-angular git://github.com/etianen/requirejs-tpl-angular.git
    angular-soundmanager2 git://github.com/perminder-klair/angular-soundmanager2.git
    angular-e2e-window-dialog-commands git://github.com/katranci/Angular-E2E-Window-Dialog-Commands.git
    sw-angular-simple-grid git://github.com/ShopwareAG/swAngular-SimpleGrid.git
    angular-infinitescroll git://github.com/jackrabbitsgroup/angular-infinitescroll.git
    angularjs-camelCase-human git://github.com/jdpedrie/angularjs-camelCase-to-human-filter.git
    iso-4217-currency-codes-angular git://github.com/BluePyth/iso-4217-currency-codes-angular
    angular.CQRS git://github.com/KABA-CCEAC/angular.CQRS.git
    angular-antiscroll git://github.com/blackbing/angular-antiscroll.git
    angularjs-breakpoint git://github.com/snapjay/angularjs-breakpoint.git
    angular-better-placeholders git://github.com/dmackerman/angular-better-placeholders.git
    angular-pagination git://github.com/Spudz76/angular-pagination.git
    angular-panorama git://github.com/cnjsstong2/angular-panorama.git
    binarta.catalogx.rest.angular git://github.com/binarta/catalogx.rest.angular.js.git
    angular-mobile-latest git://github.com/kievechua/bower-angular-mobile-latest.git
    binarta.angularx git://github.com/binarta/angularx.js.git
    angular-dialogs-service git://github.com/auser/angular-dialog-service.git
    angular-ui-router-helper git://github.com/kingkevin/angular-ui-router-helper.git
    nucleus-angular-attribute git://github.com/nucleus-angular/attribute.git
    nucleus-angular-expander git://github.com/nucleus-angular/expander.git
    angular-keepit git://github.com/C55/angular-keepit.git
    angular-gapi git://github.com/terencehonles/angular-gapi.git
    angular-meta-title git://github.com/L42y/angular-meta-title.git
    angular-cal-heatmap-directive git://github.com/shekhargulati/angular-cal-heatmap-directive.git
    angular-svg-fallback git://github.com/qloo/angular-svg-fallback.git
    angular-event-aggregator git://github.com/vladgurovich/angular-event-aggregator.git
    angular-will-paginate git://github.com/heavysixer/angular-will-paginate.git
    hoiio-i18n git://github.com/kiddy2910/angularjs-i18n.git
    angularjs-stellar git://github.com/Pleasurazy/angularjs-stellar
    angular-BingPhoto git://github.com/JustMaier/angular-BingPhoto.git
    angular-log-table git://github.com/codevinsky/angular-log-table.git
    angular-event-emitter git://github.com/gdi2290/angular-event-emitter.git
    angular-superagent git://github.com/wejendorp/angular-superagent.git
    nucleus-angular-ellipse git://github.com/nucleus-angular/ellipse.git
    angular-redactor-patched git://github.com/cb-talent-development/angular-redactor.git
    angular-locale_zh-cn git://github.com/edisonator/angular-locale_zh-cn.git
    angular-simple-model git://github.com/sroze/angular-simple-model
    nucleus-angular-single-panel git://github.com/nucleus-angular/single-panel.git
    nucleus-angular-store git://github.com/nucleus-angular/store.git
    angular-sass-bootstrap-switch git://github.com/Arelav/angular-sass-bootstrap-switch.git
    nucleus-angular-event git://github.com/nucleus-angular/event.git
    angularjs-seed git://github.com/diproart/angularjs-seed.git
    jojo-angular-tags git://github.com/jojoyuji/angular-tags.git
    angular-sir-trevor git://github.com/AndrewKeig/angular-sir-trevor.git
    angular-anydialog git://github.com/karolmajta/angular-anydialog.git
    nucleus-angular-notify git://github.com/nucleus-angular/notify.git
    nucleus-angular git://github.com/nucleus-angular/nucleus-angular.git
    nucleus-angular-dynamic-event git://github.com/nucleus-angular/dynamic-event.git
    angular-lazyload git://github.com/atian25/angular-lazyload.git
    angular-coordinate git://github.com/schickling/angular-coordinate.git
    angular-responsive-img git://github.com/sheniff/angular-responsive-img.git
    angular-coverflow git://github.com/southdesign/angular-coverflow.git
    fng-ui-date git://github.com/forms-angular/fng-ui-date.git
    binarta.namespaced.rest.angular git://github.com/binarta/namespaced.rest.angular.js.git
    angular-currency-mask git://github.com/adamalbrecht/angular-currency-mask.git
    angular-loader-modal git://github.com/matthewhardnack/angular-loader-modal.git
    angular-qiniu-imageview2 git://github.com/L42y/angular-qiniu-imageview2.git
    angular-pollymer git://github.com/zerko/angular-pollymer.git
    fng-select2 git://github.com/forms-angular/fng-select2.git
    nucleus-angular-extend-text git://github.com/nucleus-angular/extend-text.git
    angular-meditor git://github.com/ghinda/angular-meditor.git
    angular-leap git://github.com/robinboehm/angular-leap.git
    angular-geocomplete git://github.com/ghostbar/angular-geocomplete.git
    nucleus-angular-prism git://github.com/nucleus-angular/prism.git
    angular-breadcrumbs git://github.com/azzamallow/angular-breadcrumbs.git
    line-chart git://github.com/angular-d3/line-chart.git
    angular-bootstrap-daterangepicker git://github.com/wangshijun/angular-bootstrap-daterangepicker.git
    angular-codemirror git://github.com/chouseknecht/angular-codemirror.git
    angular-mockable-http-provider git://github.com/ryanzec/angular-mockable-http-provider.git
    jusas-angularjs-slider git://github.com/Jusas/angularjs-slider.git
    nucleus-angular-tree git://github.com/nucleus-angular/tree.git
    angular-chosen.js git://github.com/yahyaKacem/angular-chosen.git
    fng-reports git://github.com/forms-angular/fng-reports.git
    angular-lock-column-widths git://github.com/turn/angular-lock-column-widths.git
    angular-kinvey git://github.com/ninjatronic/angular-kinvey.git
    angular-ui-select3 git://github.com/apuliasoft/ui-select3.git
    angular-emojify git://github.com/code/angular-emojify.git
    angular-jsonrpc-q git://github.com/jaPajaap/angular-jsonrpc.git
    angularjs-selectize git://github.com/preventdefault/ng-selectize.git
    nucleus-angular-site-loader git://github.com/nucleus-angular/site-loader.git
    angular-fbopen git://github.com/thaiat/angular-fbopen.git
    angularTable git://github.com/davidjnelson/angular-table.git
    angular-adminui git://github.com/ec3s/angular-adminui-bower.git
    angular-imagefile git://github.com/jsanchesleao/angular-imagefile.git
    angular-auth git://github.com/XivicSilver/angular-auth.git
    angular-translate-cekyy git://github.com/ceky/bower-angular-translate.git
    angular-confirm-field git://github.com/wongatech/angular-confirm-field.git
    angular-matchMedia git://github.com/L42y/angular-matchMedia.git
    angular-mocks-utils git://github.com/enriquecastl/angular-mocks-utils.git
    angular-simple-slider git://github.com/ruyadorno/angular-simple-slider.git
    angular-filereader git://github.com/matteosuppo/angular-filereader.git
    angular-i18n-service git://github.com/klederson/angular-i18n-service.git
    angular-phonegap-barcodeScanner git://github.com/fumitoito/angularjs-barcodeScanner.git
    angular-recurrenceinput git://github.com/keepalo/angular-recurrenceinput.git
    angular-foursquare git://github.com/carlo-colombo/angular-foursquare.git
    angular_form_controls git://github.com/scbd/angular_form_controls.git
    angular-globalize-it git://github.com/kether667/angular-globalize-it.git
    angular-butter-scroll git://github.com/turn/angular-butter-scroll.git
    angular-smart-scroll git://github.com/joonho1101/angular-smart-scroll.git
    angular-add-to-home-screen git://github.com/austinpray/angular-add-to-home-screen.git
    binarta.viewport.angular git://github.com/binarta/viewport.angular.js.git
    angular-route-wizard git://github.com/williamboman/angular-route-wizard.git
    binarta.blog.angular git://github.com/binarta/blog.angular.js.git
    angular-breadcrumbs-simple git://github.com/ianwalter/angular-breadcrumbs.git
    angular-nested-sortable git://github.com/cnjsstong2/Angular-NestedSortable.git
    angular-tunnels git://github.com/mrvdot/angular-tunnels.git
    nucleus-angular-form git://github.com/nucleus-angular/form.git
    angular-pc-selector git://github.com/CahaVar/angular-pc-selector.git
    angular-match-path git://github.com/L42y/angular-match-path.git
    angular-form-errors-directive git://github.com/CWSpear/angular-form-errors-directive.git
    angular-http-auth-itc git://github.com/it-crowd/angular-http-auth.git
    angularjs-dynamic-form git://github.com/saymedia/angularjs-dynamic-form.git
    angular-inform git://github.com/McNull/angular-inform.git
    angular-tokenauth git://github.com/matteosuppo/angular-tokenauth.git
    nucleus-angular-tabs git://github.com/nucleus-angular/tabs.git
    angular-ra-route git://github.com/red-ant/angular-ra-route.git
    angular-combine git://github.com/astik/angular-combine.git
    angular-resource-restful git://github.com/icereval/angular-resource-restful.git
    angular-phonegap-filesystem git://github.com/mike360/angular-phonegap-filesystem.git
    angular-focus git://github.com/jgallen23/angular-focus.git
    angular-videosharing-embed git://github.com/erost/ng-videosharing-embed.git
    textAngular-speakup git://github.com/speakup/textAngular-speakup.git
    angular-ui-bootstrap-datetimepicker git://github.com/zhaber/datetimepicker.git
    angular-option-tree git://github.com/LeeChSien/angular-option-tree.git
    angular-easy-form git://github.com/n-iq/angular-easy-form.git
    angular-match-media git://github.com/IlanFrumer/angular-match-media.git
    angular-adaptive-scroll git://github.com/angular-adaptive/adaptive-scroll.git
    angular-analytics git://github.com/sgara/angular-analytics
    angular-licode git://github.com/platanus/angular-licode.git
    ng-datepicker git://github.com/jojoyuji/angular-datepicker.git
    angular-file-directive git://github.com/vpegado/angular-file-directive.git
    angular-image-upload-datauri git://github.com/boxxxie/angularjs-imageupload-directive.git
    angular-clock git://github.com/williamboman/angular-clock.git
    jeremys-restangular git://github.com/jkarmel/restangular.git
    angular-jqcloud git://github.com/mistic100/angular-jqcloud.git
    angularjs-auth git://github.com/allenhwkim/angularjs-auth.git
    angular-promises-toolkit git://github.com/urish/angular-promises-toolkit.git
    angular-commons git://github.com/cismet/angular-commons.git
    angular-ra-model git://github.com/red-ant/angular-ra-model.git
    stil4m-angularjs-file-upload git://github.com/stil4m/angular-file-upload.git
    angular-underscore-adapter git://github.com/therealnicksaunders/angular-underscore-adapter.git
    angular-prismicio git://github.com/awulder/angular-prismicio.git
    macgyver git://github.com/angular-macgyver/bower-macgyver.git
    angular-timelinejs git://github.com/ghachey/angular-timelinejs.git
    angular-farbtastic git://github.com/schartier/angular-farbtastic.git
